Student ID,Operating System,DSA,Frontend,Backend,Machine Learning,Data Analytics,Attendance (Operating System),Attendance (DSA),Attendance (Frontend),Attendance (Backend),Attendance (Machine Learning),Attendance (Data Analytics),Strong_Operating System,Weak_Operating System,Strong_DSA,Weak_DSA,Strong_Frontend,Weak_Frontend,Strong_Backend,Weak_Backend,Strong_Machine Learning,Weak_Machine Learning,Strong_Data Analytics,Weak_Data Analytics,Project 1_AI,Project 1_Cybersecurity,Project 1_Data Science,Project 1_Game Development,Project 1_Machine Learning,Project 1_Robotics,Project 1_Web Development,Project 2_AI,Project 2_Cybersecurity,Project 2_Data Science,Project 2_Game Development,Project 2_Machine Learning,Project 2_Robotics,Project 2_Web Development,Project 3_AI,Project 3_Cybersecurity,Project 3_Data Science,Project 3_Game Development,Project 3_Machine Learning,Project 3_Robotics,Project 3_Web Development,Project 4_AI,Project 4_Cybersecurity,Project 4_Data Science,Project 4_Game Development,Project 4_Machine Learning,Project 4_Robotics,Project 4_Web Development
797,0.6933333333333335,0.10666666666666663,0.5866666666666667,0.09333333333333332,0.2533333333333333,0.3866666666666667,55,81,60,75,91,51,0,0,0,1,0,0,0,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
798,0.013333333333333308,0.6133333333333334,0.64,0.6133333333333334,0.22666666666666668,0.4666666666666667,60,92,80,68,63,94,0,1,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
799,0.5066666666666667,0.56,0.68,0.7999999999999999,0.17333333333333334,0.7866666666666667,72,86,69,94,69,83,0,1,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
800,0.2666666666666667,0.7600000000000001,0.88,0.9466666666666667,0.6533333333333333,0.19999999999999996,66,82,53,73,71,51,0,1,0,0,1,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
801,0.7200000000000001,0.6533333333333333,0.09333333333333332,0.8933333333333334,0.5066666666666667,0.18666666666666665,57,52,74,69,83,64,0,0,0,0,0,1,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
802,0.15999999999999998,0.88,0.013333333333333308,0.29333333333333333,0.7866666666666667,0.68,95,97,76,86,88,74,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
803,0.64,0.9466666666666667,0.2666666666666667,0.9466666666666667,0.7866666666666667,1.0,95,51,91,53,68,80,0,0,1,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
804,0.19999999999999996,0.3866666666666667,0.9066666666666666,0.7333333333333333,0.7200000000000001,0.17333333333333334,75,54,92,65,99,89,0,1,0,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
805,0.14666666666666667,0.6133333333333334,0.5733333333333334,0.42666666666666664,0.88,0.026666666666666672,89,58,82,62,91,92,0,1,0,0,0,0,0,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
806,0.03999999999999998,0.5333333333333333,0.03999999999999998,0.8933333333333334,0.14666666666666667,0.3733333333333333,80,97,71,89,76,75,0,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
807,0.6266666666666667,0.8133333333333334,0.8533333333333334,0.9466666666666667,0.4,0.48,55,94,80,69,71,91,0,0,1,0,1,0,1,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
808,0.21333333333333337,0.5333333333333333,0.7600000000000001,0.6,0.2533333333333333,0.9333333333333335,82,50,92,67,88,53,0,1,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
809,0.92,0.44000000000000006,0.24,0.14666666666666667,0.9600000000000001,0.18666666666666665,52,80,91,56,80,59,1,0,0,1,0,1,0,1,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
810,0.7866666666666667,0.56,0.52,0.8533333333333334,0.44000000000000006,0.41333333333333333,58,50,55,67,85,63,0,0,0,0,0,1,1,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
811,0.09333333333333332,0.9733333333333333,0.22666666666666668,0.4,0.2666666666666667,0.30666666666666664,96,87,91,64,77,69,0,1,1,0,0,1,0,1,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
812,0.9866666666666667,0.9866666666666667,0.41333333333333333,0.64,0.053333333333333344,0.6533333333333333,99,88,68,70,59,82,1,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
813,0.68,0.9866666666666667,0.48,0.7600000000000001,0.5866666666666667,0.7999999999999999,81,98,86,66,88,73,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
814,0.28,0.8666666666666668,0.03999999999999998,0.5733333333333334,0.8933333333333334,0.21333333333333337,92,76,74,77,67,97,0,1,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
815,0.8533333333333334,0.7733333333333333,0.9333333333333335,0.52,0.5066666666666667,0.7466666666666667,80,60,76,80,68,70,1,0,0,0,1,0,0,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
816,0.7466666666666667,0.7200000000000001,0.9466666666666667,0.7200000000000001,0.9066666666666666,0.52,76,99,60,95,91,51,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
817,0.6933333333333335,0.08000000000000002,0.8533333333333334,0.06666666666666665,0.12,0.17333333333333334,64,75,66,73,100,51,0,0,0,1,1,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
818,0.7733333333333333,0.29333333333333333,0.5466666666666666,0.52,0.22666666666666668,0.5466666666666666,98,61,69,84,68,63,0,0,0,1,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
819,0.6133333333333334,0.44000000000000006,0.44000000000000006,0.8666666666666668,0.10666666666666663,0.7200000000000001,64,67,93,61,86,54,0,0,0,1,0,1,1,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
820,0.3866666666666667,0.48,0.6666666666666666,0.6933333333333335,0.026666666666666672,0.7466666666666667,58,84,99,89,80,56,0,1,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
821,0.4666666666666667,0.12,0.5466666666666666,0.44000000000000006,0.84,0.8266666666666668,56,60,55,95,94,72,0,1,0,1,0,0,0,1,1,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822,0.7999999999999999,0.9866666666666667,0.68,0.7600000000000001,0.4666666666666667,0.7466666666666667,93,60,62,76,94,75,1,0,1,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
823,0.9866666666666667,0.7333333333333333,0.03999999999999998,0.6933333333333335,0.6133333333333334,0.7200000000000001,62,64,99,73,66,100,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
824,0.7866666666666667,0.6666666666666666,0.4,0.14666666666666667,0.21333333333333337,0.026666666666666672,73,63,53,62,65,89,0,0,0,0,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
825,0.8266666666666668,0.21333333333333337,0.1333333333333333,0.9466666666666667,0.7066666666666667,0.9333333333333335,86,75,99,100,58,62,1,0,0,1,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
826,1.0,0.92,0.42666666666666664,0.3466666666666667,0.18666666666666665,0.29333333333333333,73,100,75,61,89,84,1,0,1,0,0,1,0,1,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
827,0.28,0.56,0.9733333333333333,0.56,0.6933333333333335,0.6933333333333335,61,71,66,65,57,52,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
828,0.7333333333333333,0.5733333333333334,0.4,0.18666666666666665,0.15999999999999998,0.17333333333333334,60,53,88,98,72,52,0,0,0,0,0,1,0,1,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
829,0.68,0.48,0.41333333333333333,0.12,0.6933333333333335,0.3733333333333333,96,67,66,93,86,88,0,0,0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
830,0.5066666666666667,0.64,0.6666666666666666,0.6266666666666667,0.14666666666666667,0.9866666666666667,96,71,54,85,85,77,0,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831,0.12,0.9333333333333335,0.9066666666666666,0.52,0.8133333333333334,0.41333333333333333,57,92,85,72,67,98,0,1,1,0,1,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
832,0.7200000000000001,0.6,0.09333333333333332,0.06666666666666665,0.10666666666666663,0.28,52,56,100,71,56,89,0,0,0,0,0,1,0,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
833,0.7733333333333333,0.3733333333333333,0.06666666666666665,0.64,0.30666666666666664,0.21333333333333337,83,75,95,98,60,79,0,0,0,1,0,1,0,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834,0.12,0.41333333333333333,0.6133333333333334,0.10666666666666663,0.28,0.9333333333333335,88,56,79,76,52,84,0,1,0,1,0,0,0,1,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
835,0.7066666666666667,0.48,0.026666666666666672,0.8266666666666668,0.7866666666666667,0.08000000000000002,85,71,67,96,52,54,0,0,0,1,0,1,1,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
836,0.7466666666666667,0.9733333333333333,0.5733333333333334,0.6266666666666667,0.5866666666666667,0.6,88,57,91,75,92,56,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
837,0.64,0.3733333333333333,0.17333333333333334,0.1333333333333333,0.42666666666666664,0.19999999999999996,78,76,82,86,52,91,0,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
838,0.30666666666666664,0.9866666666666667,0.18666666666666665,0.9733333333333333,0.7333333333333333,0.7466666666666667,81,64,79,62,60,98,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
839,0.68,0.56,0.12,0.12,0.09333333333333332,0.28,86,58,89,69,62,74,0,0,0,0,0,1,0,1,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
840,0.8533333333333334,0.52,0.44000000000000006,0.41333333333333333,0.9466666666666667,0.15999999999999998,65,50,60,74,60,88,1,0,0,1,0,1,0,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
841,0.29333333333333333,0.42666666666666664,0.1333333333333333,0.41333333333333333,0.6133333333333334,0.48,83,61,60,72,99,69,0,1,0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
842,0.45333333333333337,0.5866666666666667,0.6533333333333333,0.36,0.4666666666666667,0.4666666666666667,59,82,63,97,97,88,0,1,0,0,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
843,0.6133333333333334,0.7999999999999999,0.7200000000000001,0.5733333333333334,0.026666666666666672,0.9066666666666666,51,88,78,60,83,90,0,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
844,0.7066666666666667,0.5866666666666667,0.48,0.28,0.7466666666666667,0.4933333333333334,82,54,100,82,55,55,0,0,0,0,0,1,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
845,0.09333333333333332,0.9600000000000001,0.8666666666666668,0.9866666666666667,1.0,0.09333333333333332,81,55,87,82,84,94,0,1,1,0,1,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
846,0.5066666666666667,0.2666666666666667,0.4666666666666667,0.03999999999999998,0.3866666666666667,0.45333333333333337,55,76,89,62,97,63,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
847,0.5333333333333333,0.5333333333333333,0.52,0.9866666666666667,0.2666666666666667,0.48,66,58,54,71,97,57,0,1,0,1,0,1,1,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
848,0.14666666666666667,0.7733333333333333,0.6,0.8133333333333334,0.15999999999999998,0.88,86,67,95,63,81,91,0,1,0,0,0,0,1,0,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
849,0.5066666666666667,0.4,0.8666666666666668,0.5866666666666667,0.64,0.7066666666666667,59,56,80,52,96,97,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
850,0.5333333333333333,0.14666666666666667,0.9600000000000001,0.06666666666666665,0.45333333333333337,0.4,88,60,96,83,82,98,0,1,0,1,1,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
851,0.1333333333333333,0.7866666666666667,0.84,0.21333333333333337,0.9466666666666667,0.10666666666666663,53,94,93,85,69,51,0,1,0,0,1,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
852,0.8133333333333334,0.09333333333333332,0.15999999999999998,0.09333333333333332,0.12,0.5866666666666667,70,84,86,58,98,60,1,0,0,1,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
853,0.42666666666666664,0.6133333333333334,0.7733333333333333,0.41333333333333333,0.4,0.053333333333333344,66,62,53,88,62,57,0,1,0,0,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
854,0.6933333333333335,0.2533333333333333,0.08000000000000002,0.19999999999999996,0.21333333333333337,0.4,52,98,60,97,62,71,0,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
855,0.41333333333333333,0.21333333333333337,0.8533333333333334,0.84,0.5466666666666666,0.4666666666666667,100,74,83,99,68,66,0,1,0,1,1,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
856,0.21333333333333337,0.7999999999999999,0.03999999999999998,0.1333333333333333,0.6933333333333335,0.56,65,85,62,75,87,73,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
857,0.2666666666666667,0.2666666666666667,0.9066666666666666,0.36,0.5866666666666667,0.84,66,75,52,89,69,61,0,1,0,1,1,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
858,0.8933333333333334,0.17333333333333334,0.7466666666666667,0.41333333333333333,0.03999999999999998,0.0,78,95,53,81,95,57,1,0,0,1,0,0,0,1,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
859,0.6666666666666666,0.52,0.1333333333333333,0.06666666666666665,0.5066666666666667,0.4666666666666667,60,82,64,68,86,84,0,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
860,0.84,0.5066666666666667,0.3466666666666667,0.19999999999999996,0.3733333333333333,0.3733333333333333,55,70,51,50,61,72,1,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
861,0.44000000000000006,0.3466666666666667,0.9333333333333335,0.56,0.5466666666666666,0.9333333333333335,93,91,77,64,75,93,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
862,0.3733333333333333,0.3733333333333333,0.026666666666666672,0.08000000000000002,0.8666666666666668,0.7466666666666667,75,98,89,54,60,89,0,1,0,1,0,1,0,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
863,0.5866666666666667,0.33333333333333337,0.18666666666666665,0.7066666666666667,0.5066666666666667,0.09333333333333332,98,100,94,54,95,88,0,0,0,1,0,1,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
864,0.33333333333333337,0.7999999999999999,0.1333333333333333,0.92,0.18666666666666665,0.5733333333333334,64,98,84,76,86,61,0,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
